assay_chembl_id,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,pKi,activity_class,dataset_version,target_chembl_id,target_name,acquisition_date,rdkit_molecular_weight,rdkit_logp,rdkit_hbd,rdkit_hba,rdkit_tpsa,rdkit_rotatable_bonds,rdkit_num_rings,rdkit_num_aromatic_rings,rdkit_num_saturated_rings,rdkit_num_aliphatic_rings,rdkit_num_atoms,rdkit_num_heavy_atoms,rdkit_num_heteroatoms,rdkit_bertz_ct,rdkit_balaban_j,rdkit_kappa1,rdkit_kappa2,rdkit_kappa3,rdkit_max_partial_charge,rdkit_min_partial_charge,rdkit_slogp,rdkit_smr,rdkit_num_pharmacophore_features,mordred_WPath,mordred_ECIndex,mordred_Radius,mordred_Diameter,mordred_ATS8i,mordred_ATS8v,mordred_ATS7i,mordred_ATS7v,mordred_ATS6i,mordred_ATS6v,mordred_ATS5i,mordred_ATS5v,mordred_ATS4i,mordred_ATS4v,mordred_ATS3v,mordred_ATS3i,mordred_ATS2v,mordred_ATS2i,mordred_ATS1v,mordred_ATS8m,mordred_ATS7m,mordred_ATS0v,mordred_ATS6m,mordred_ATS5m,mordred_ATS4m,mordred_ATS0i,mordred_ATS3m,mordred_ATS1i,mordred_ATS2m,mordred_ATS0m,mordred_ATS1m,mordred_ATSC0m,mordred_ATS8Z,mordred_ATS7Z,mordred_ATS6Z,mordred_ATS5Z,mordred_ATSC0v,mordred_ATS4Z,mordred_ATS3Z,mordred_ATS2Z,mordred_ATS8se,mordred_ATS7se,mordred_ATSC7m,mordred_ATS6se,mordred_ATSC5m,mordred_ATSC6m,mordred_ATS0Z,mordred_ATSC7v,mordred_ATSC5v,mordred_ATSC8v,geom_phi_resonance,geom_pi_resonance,geom_sqrt2_resonance,geom_e_resonance,geom_geometric_complexity,geom_molecular_symmetry,geom_lipophilic_balance,geom_polar_surface_ratio,geom_harmonic_mean,geom_geometric_mean,geom_phi_pi_interaction,geom_sqrt2_e_interaction,feature_version,feature_date
CHEMBL4032441,Cn1c(SCCCN2CCC3(CC2)CCN(c2cccc(C#N)c2)CC3)nnc1-c1ccccc1,CHEMBL4076086,Ki,nM,57101.0,Ki,nM,57101.0,4.243356285962926,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4872,1314,11,22,24506.62488262704,22859.48890519586,24195.077654899746,23814.544851425766,29654.204563878928,26475.020211164476,35855.855077022585,29671.061914861817,35216.13828871385,32824.00078201826,33964.38054227632,28926.40180582133,28848.690638807002,20591.644099190253,19166.364847525918,6654.41378,6842.968328,14971.982835729608,7834.505313,8704.990401999998,9245.366919999999,11212.212323404567,10651.088987,10657.684787174605,9899.982983000002,6278.961458000002,6859.178189,2846.2169779420296,1928.0,2012.0,2298.0,2534.0,3651.492158178647,2740.0,2994.0,2691.0,1100.635652,1109.420068,-796.4361947128754,1322.1510839999996,1090.6971780365466,-129.427885572569,1592.0,-967.1722373619626,1252.19271135398,201.33731780243983,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5735667,Cn1cnc2c1CCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O,CHEMBL5958689,Ki,nM,34023.0,Ki,nM,34023.0,4.468227394838596,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2338,794,8,16,18550.63539612677,14931.832245741278,18410.142083250226,17150.534438551025,20067.057270772326,18480.48251379158,24815.255018749154,20375.00373900565,25566.757921639575,24374.454904740673,25645.010609756988,22336.107261516077,22724.503568891992,16625.300535281942,14755.24424967958,4209.841122,4798.458905,11320.300967546313,5292.617171999998,5832.396553999998,7364.299733999999,8712.725664151225,8260.134269999999,8452.080418447502,7893.672713999999,4547.864388000002,5382.450152000001,1831.0167031698115,1246.0,1414.0,1552.0,1732.0,2622.3069632658003,2142.0,2298.0,2129.0,825.822024,847.137068,-398.1675126860092,919.7451760000001,-230.87025334211467,-425.309837258811,1154.0,-853.9849022229874,220.70312987368456,397.77494106325923,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4053560,N#Cc1ccc2c(c1)CCNC2,CHEMBL4076796,Ki,nM,53800.0,Ki,nM,53800.0,4.269217724333611,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,190,135,4,7,197.6411304063,86.9661749006239,1524.762436196598,768.0829780565582,3220.743533351295,2241.3588907471426,6196.844234498986,4535.96542456631,8023.603245481038,7411.114674099787,9803.082420833283,8216.892947566243,9169.169562710369,6061.374205054347,6317.795883124755,14.119056,266.811489,5032.634808245964,635.905431,1163.5878899999996,1906.8551939999995,3539.6002067624904,2756.288735999999,3334.662599412401,2777.6497489999992,1845.1939479999992,2070.4382889999993,707.5346018181815,7.0,85.0,194.0,353.0,1137.1935888676207,572.0,779.0,757.0,8.278848,63.87158799999999,-75.45763511570244,140.12170800000004,159.82208039669462,5.237605975206767,468.0,-2.3085332797319875,205.14982797676765,-17.719672608809994,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4032441,COc1ccccc1N1CCC12CCN(CCCSc1nnc(-c3ccccc3)n1C)CC2,CHEMBL4092015,Ki,nM,29300.0,Ki,nM,29300.0,4.533132379645891,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3950,1105,10,19,24331.345560645226,19562.11193618553,27371.602048605484,22656.962257665524,31059.871483887928,27426.853278691713,31415.618953837708,30058.81084722301,29773.701228314014,30589.78192978137,30256.435450684403,25552.128500960935,26327.820820745634,19564.01755450295,18065.526148927005,5739.870722,6279.458775,14066.94189154269,7949.684604,9050.237783999997,9256.374920999999,10747.917182192818,10167.119459999998,10267.207501791701,9367.242634999999,6049.189104000001,6630.368638999999,2792.1321534545455,1678.0,1904.0,2372.0,2610.0,3472.9512123777204,2683.0,2822.0,2546.0,1063.8730600000001,1226.35332,-613.3909657933884,1406.372152,52.38552942148757,-811.2577005123966,1534.0,-746.5262871949918,-244.93510680168842,875.8124179284794,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL670887,CCCN(C(C)C)[C@@H]1COc2cccc(C(C)=O)c2C1,CHEMBL3085215,Ki,nM,30100.0,Ki,nM,30100.0,4.521433504406157,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,785,295,5,9,12031.871230079434,11075.717265544929,16802.410597608963,13173.666221636891,25238.62556785164,16518.2946946873,24357.135984805755,20288.012013501895,19946.640637580324,20787.6892209703,19276.501131804867,17825.72914260582,16075.797377622597,13319.883168579083,11092.388585126542,2540.7972000000013,3172.9897289999994,8652.976667662262,3885.994474999999,5286.503397999999,5762.555106999998,7360.587988551226,5740.433556,6680.983998107496,5059.6568529999995,3186.023708,3547.8452129999982,1500.6736265777774,804.0,965.0,1229.0,1603.0,2310.172474108968,1674.0,1630.0,1398.0,562.8829680000001,739.0192199999998,128.07136635703668,1094.229588,-346.99395971654315,198.63839085185094,814.0,521.1985318810436,-1065.5511624459295,-1562.7854475583308,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL2066740,CCN(CC)[C@@H]1[C@@H](CO)[C@H]2CN(Cc3ccccc3)[C@H](c3ccccn3)[C@H]21,CHEMBL2062858,Ki,nM,42000.0,Ki,uM,42.0,4.376750709602099,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1729,500,6,11,28512.075167595853,23893.55131097689,34546.685961659,28840.393529555004,35450.68135133034,32083.776590613936,32582.65181656615,31660.55209553111,28357.733429525666,28743.050010913506,26482.086958889475,24366.47734639692,22547.51428682207,17279.10179009964,15288.779609609213,5897.286962999998,7383.498226999998,11650.818114222828,8505.511477999999,8733.023420000001,8167.830609,9467.888877054222,7620.052874999999,8904.152124228156,6849.951663999998,4194.128915000001,4946.954778000003,1890.5840625689652,1785.0,2223.0,2508.0,2535.0,3016.4242586453274,2350.0,2170.0,1904.0,1266.6929879999998,1540.3855719999997,-281.388261853151,1599.8830959999996,-112.70821396432827,-76.42449778626637,1070.0,93.86638880994057,-99.47061647048513,-236.98081467226737,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL673073,c1ccc(CN2CCC(NCc3coc(-c4ccccc4)n3)CC2)cc1,CHEMBL59702,Ki,nM,14000.0,Ki,nM,14000.0,4.853871964321762,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2090,757,9,17,14809.143102870023,12790.851887072346,17591.827963793472,15301.835423901959,17826.948263488033,17640.27147312641,19615.171994456865,18518.69054533104,22533.88619424256,19660.187421628052,21592.708595040218,20384.52378567603,20490.86275527234,14625.675770472242,14163.514674855693,3504.8249589999996,4068.067393,11040.798745887918,4792.679033999998,5174.892665,5457.204589,8231.588608818725,6197.507662000001,7860.764337755899,6519.121297999998,4043.7684099999997,4751.966105,1676.5166169803917,1028.0,1219.0,1405.0,1489.0,2663.507749332593,1604.0,1781.0,1789.0,662.547428,796.588452,-313.39516362514416,820.558488,345.90412871318705,-451.7160198592847,1028.0,-533.4569327252176,578.1208585650953,406.66766458041036,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5046486,N#CC(CCNCCc1ccccc1)(c1ccccc1)c1ccccc1,CHEMBL5090346,Ki,nM,17600.0,Ki,nM,17600.0,4.7544873321858505,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1809,589,7,13,16482.90713353592,15328.124418615182,19450.982358557972,17750.731707397703,21836.880248977974,21065.169464580995,22072.97824105347,23436.242609870893,20279.341838978875,23675.872573270102,23523.75164783135,18932.750580339572,20459.699698753084,12942.815958749794,14276.86203855196,3688.345792999999,4239.686219,11397.043854769607,5470.285486,6547.731964999999,6585.574701999999,7903.568320361977,6505.029186999999,7380.293608743,5858.682575999998,3879.1165379999998,4403.8993359999995,1560.7201199999997,1093.0,1283.0,1615.0,1875.0,2713.732648155784,1868.0,1822.0,1610.0,734.699188,872.327996,-365.41975503999987,990.526136,-125.99346375999994,-388.68297583999987,986.0,-374.01595626607923,-405.20307288282174,415.2296752524322,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3768209,Cc1ccc(C2CN(CCCSc3nnc(-c4ccc(-c5noc(C)n5)cc4)n3C)CCO2)cc1,CHEMBL3764246,Ki,nM,25118.86,pKi,,4.6,4.600000074606178,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4793,1305,11,22,21269.482149164265,21028.677229878827,23140.88275750801,22092.766542796693,24500.65372543545,24732.12113336503,26320.082496326366,26760.830423736723,27193.528422615622,28268.428579721007,29122.21904154181,23155.447297075694,26525.419003980074,18955.537829742945,18253.50373483298,7448.215822,7399.062272,14433.39560843594,7901.170824999998,8747.679759,9080.563132,10589.855574732572,10183.372852,10159.109287573001,10094.909927,6498.304962,7010.309356999999,2795.014625446154,2064.0,2112.0,2280.0,2472.0,3324.1107713628426,2601.0,2808.0,2703.0,970.313798,1063.943242,103.40987306461545,1139.1118920000001,118.21720656497058,-706.5217518501775,1644.0,-141.37284263855094,202.3087682423383,606.9478942830907,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3768209,Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)nc1,CHEMBL3764306,Ki,nM,25118.86,pKi,,4.6,4.600000074606178,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4790,1228,11,21,20188.017322483473,20095.79691530863,20461.759580424237,20656.134667063958,22893.710348304343,22138.813866565106,25299.665702305723,24464.665222538235,25946.25746446652,26744.689320696445,27696.94105805306,21916.870541374483,24766.31134459958,17784.191794492708,16945.751599566433,8138.0115989263995,8450.1808611728,13538.558198079743,7855.036583505599,8575.614002059201,9696.838322564798,10195.546125861325,10917.0353090112,9492.782410140306,10821.169959954914,7143.250251449312,6981.476959505601,2866.732107299885,2217.0,2311.0,2214.0,2416.0,2870.0480166105363,2721.0,2938.0,2827.0,940.7601379999999,970.1427099999997,332.06762748501603,1052.60346,-116.0961506218125,206.0878098598733,1774.0,-341.0929700791592,-89.05280559664662,237.02273731214518,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL2344228,CCCN1CCC(c2ccc(OC)cc2)CC1,CHEMBL2048230,Ki,nM,23000.0,Ki,uM,23.0,4.638272163982407,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,584,312,6,12,7503.46391298459,6701.3836212611495,9624.56414207868,7371.6492747229595,15444.573650734304,9736.773770646341,17910.55685938006,13104.730733689634,17629.036659752368,15269.665121727534,16004.019429693879,16080.972254205479,14004.208977343646,11940.293008770035,9713.152046811025,1611.2926479999999,1919.6561500000003,7527.384598337381,2231.365891,2812.002914,3465.837058,6551.712686520227,4160.102335,5967.806862086697,4018.5112830000003,2639.4953370000003,3042.9388059999983,1278.1314363749998,500.0,578.0,702.0,894.0,2069.7156643442554,1076.0,1222.0,1140.0,347.4645999999999,426.22332,84.21844065624995,654.0335960000002,-48.111185031250066,376.8907890624997,676.0,254.7428089954973,-400.4954378818486,-493.31700386173884,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL911524,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccnc3)c3ccccc32)CC1,CHEMBL215997,Ki,nM,12710.0,Ki,nM,12710.0,4.895854449445992,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2667,726,7,14,26601.040226002813,28057.512799552143,27152.743225825223,32837.09808230264,23707.81614941854,33579.61345167181,24466.089465635876,31244.787438707688,24353.148434854873,28852.117398226535,28920.4456960087,21534.924127586513,24098.628067686343,15852.593416100042,16262.684307912163,10064.523474999998,11242.849221,13059.578538602862,12036.254062999997,11101.643395999998,10641.097458999997,8917.221633197129,10625.7642,8740.385338194104,9087.603489000001,6175.555171000003,6167.002401000002,2543.6557215272724,2806.0,3095.0,3243.0,2982.0,2753.3145179778076,2881.0,2862.0,2400.0,1246.9686120000001,1304.0741699999996,-402.7303257943801,1183.540372,672.0851380155373,-333.32558973090846,1534.0,-837.3198119517062,1412.7255965259362,-708.3194330125434,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL886705,COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(OC(C)=O)CC3)CC2,CHEMBL241102,Ki,nM,12000.0,Ki,uM,12.0,4.920818753952375,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2547,785,8,16,17662.305471967815,16433.92521893343,20814.89295352931,18232.531947148047,19634.795623165326,20188.50049631605,23273.482838510914,22444.81221089839,21643.65095987548,24597.00633978727,25411.242608951132,19459.878464495447,22382.506438851164,16026.479146392738,15177.648480811104,4725.185314000001,5279.686632000002,11901.257549739568,5890.7581869999985,6971.144060999999,7596.559624999999,8888.414411530475,8193.682770000001,8408.768292390401,7721.763925000001,4760.756549000002,5386.4050160000015,1931.5316428000003,1357.0,1531.0,1715.0,1996.0,2779.0142352470125,2154.0,2271.0,2079.0,799.4101760000001,940.915912,428.8724416799997,935.4750519999998,-106.22080728000006,-857.9119274799997,1208.0,426.8268954995428,40.29175401642096,683.8845559280809,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4032441,Cn1c(SCCCN2CCC3(CC2)CCN(c2ccccn2)CC3)nnc1-c1ccccc1,CHEMBL4076527,Ki,nM,83671.0,Ki,nM,83671.0,4.077425040481401,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4124,1195,11,21,22784.798781848443,21030.467069448983,23176.26226531064,21635.69957656683,28490.018365973927,24349.776580154976,34351.87199049998,27720.0775015177,34052.7633821116,30631.32771984563,31826.909868511186,28226.156943180278,27370.16676356147,20340.22532033365,18216.82452340999,6173.112825,6305.2764290000005,14124.949032230945,7207.008508999999,8053.759461999999,8602.939935999999,10958.623611224566,10064.713227,10440.960045134603,9521.134516,5990.433216,6594.623903,2795.593281671642,1793.0,1854.0,2129.0,2364.0,3527.118414555533,2569.0,2840.0,2597.0,1022.8704240000001,1049.613688,-459.58112259278244,1262.3572759999997,786.8753057558474,-119.36069579394082,1520.0,-453.5833691895764,956.0397174837037,34.784544867307886,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5106582,O=C(O)C(=O)O.c1ccc(N2CCN(CCCn3cnc4ccccc43)CC2)cc1,CHEMBL5207313,Ki,nM,12022.64,pKi,,4.92,4.920000156997057,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,14400001642,6400000000,100000000,100000000,13007.81650120788,12845.307439303922,14814.161184081373,13216.95146177135,19250.121442929565,14653.672739705742,21421.76975573656,17295.79714618161,21665.92257624188,20110.114791718683,22284.355969720284,21064.017258058724,21045.65789823684,15649.497160427341,14859.525584637877,3449.9468349999997,3612.1393279999993,11964.3689944336,3811.514039999999,4233.535670000001,5116.039906999999,9184.100181060476,7095.539489999999,8614.428654221902,7454.354113999997,5008.884526,5394.588956000002,2000.1540853571428,1009.0,1052.0,1146.0,1291.0,2734.41483620178,1543.0,2004.0,2022.0,592.8877239999997,657.1309600000001,270.2092356760206,834.2662560000002,164.32339889668418,497.6597933558678,1270.0,394.61865569049723,-288.356326852911,-363.8697787364529,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL1769067,CCCN(CCC)[C@@H]1CCn2nccc2C1,CHEMBL197159,Ki,nM,55000.0,Ki,nM,55000.0,4.259637310505756,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,446,212,4,8,10063.64424538682,4866.457532453247,16825.15369193295,9066.903220012817,19564.670705217406,12623.153066537643,18711.925771686507,14329.470269707414,17511.055107177173,15055.131450663603,14457.20781082022,16849.40701671892,13075.926528729431,12233.082099611338,9043.48765402924,965.1600439999999,1823.3733039999997,6950.58836431773,2674.884165,3202.1554440000004,3621.9287950000003,6535.152814157727,3878.4950329999992,5982.952178486698,3963.2193619999994,2487.3911919999996,2926.728744999999,1231.1107534358969,339.0,620.0,866.0,1008.0,1928.5339229651554,1110.0,1150.0,1125.0,409.893264,695.961504,100.91011085338627,828.6297800000001,-233.81922751610776,69.62388058974392,638.0,89.12297190323525,-681.8639700750244,223.81123156850617,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5324908,Cc1ccc2nc(CCCN3CCN(c4ccccn4)CC3)sc2c1,CHEMBL5403610,Ki,nM,49800.0,Ki,nM,49800.0,4.302770657240282,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1843,694,8,16,12739.271263726003,12730.998271387674,14868.249099457094,13690.702884085506,17696.65720089477,15485.552160156549,19422.5419487337,17587.029220652465,20591.067869766914,20027.18233189868,21657.6066724879,19150.49963284147,20149.580680768257,14530.89694542039,13745.52853434031,3795.404522,4206.911061999999,10786.381830982298,4425.5380509999995,4878.565646999999,5929.465517,7926.200828822077,6939.469047999999,7573.5477460556,7402.019205999998,4722.295752000001,5051.3221379999995,2186.453915265306,1110.0,1228.0,1298.0,1464.0,2629.185504319465,1734.0,1963.0,1994.0,584.037178,669.3539000000001,-241.02129222740518,789.8968480000001,-691.3853650783005,239.08009598125813,1196.0,86.88953531232976,-444.32522438040564,-254.96838953122494,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL1259261,Cc1ccc(CNCC2(F)CCN(C(=O)c3csc4ccccc34)CC2)nc1,CHEMBL1259241,Ki,nM,20000.0,Ki,nM,20000.0,4.698970004336019,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2394,802,9,17,16499.26920914428,16490.944766647208,18581.343328666942,18405.424975371523,17631.992454957603,19272.156924471925,20270.770719391152,19385.637286174355,23630.075763193738,22296.218204885998,24792.265013968194,20958.207455686115,22502.866946700924,15092.504552899873,15025.350881119239,5490.481016374399,5796.6966617664,11783.536243905779,6594.4723700896,6248.650077521599,7634.290448585599,8457.554723834577,8615.324122846398,7983.798057673999,8233.6300685056,5431.535270149771,5546.0301688352,2392.7639105759354,1547.0,1659.0,1842.0,1774.0,2738.9704138259385,2178.0,2383.0,2196.0,769.77833,860.8106339999999,-523.593964979334,837.9108439999999,102.52054198178641,-245.3899367990058,1364.0,-162.12361266297154,517.1794656170434,-822.9735740349889,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3379351,O=C(NCCCCN1CCN(c2cc(C(F)(F)F)nc3ccccc23)CC1)c1cn2ccccc2n1,CHEMBL3322999,Ki,nM,13567.0,Ki,nM,13567.0,4.867516174999438,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,5059,1239,10,19,23222.78022529078,18768.953678940332,28565.746503693623,23080.6372029254,27605.570732808417,26805.376847705556,27651.220641821874,27828.520181721105,27211.15968971627,28940.745405856083,29600.627193887187,25820.65193175352,26564.962544117723,19219.492711148207,17903.338824042195,5856.593951251198,7645.029958177601,14058.108378458595,9407.193888299202,9536.8616948784,9522.169049288002,10652.983405177225,10386.044938372801,10038.284935216709,10450.107253954913,6294.263141449313,6758.754491505604,2380.768005056081,1710.0,2221.0,2613.0,2623.0,3022.3282035429984,2648.0,2822.0,2746.0,1038.9633520000002,1298.7414439999998,-1315.4811425593336,1290.406356,773.8707512379384,-188.43281249129188,1564.0,-487.56940256559136,216.47770375864357,424.2125125962076,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4415924,CCc1cc(Cl)c(OC)c(N2CCN(C[C@H](F)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,CHEMBL4436317,Ki,nM,21400.0,Ki,nM,21400.0,4.669586226650809,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4318,1112,10,19,27371.813248359336,20358.819586055964,27961.563399207364,22953.762346904932,28043.194609346956,26260.366257217585,30384.4707703879,28360.493573393178,28559.12763113877,29769.263494501763,29904.299396723654,26395.259590242964,26220.599316823194,19611.04175495664,17787.51772738123,6167.160587191999,6735.0392082928,14093.172478183027,8545.170286956798,9399.4614906336,10333.528302144,10901.59433361787,10576.98068616,10217.253132653603,9395.357851096,6697.743216149771,6478.1139218352,3104.0314436366652,1782.0,2007.0,2492.0,2695.0,3375.6137116050113,2870.0,2905.0,2527.0,1191.581882,1264.25793,-659.3312543610679,1318.471132,-1054.6375348345794,-1928.778864155291,1662.0,-959.9150109512728,-349.87767634476165,1519.4195698656,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5385535,COc1cccc2c3c(oc12)CN(CCCCOc1ccc2scnc2c1)CC3,CHEMBL5410217,Ki,nM,25852.0,Ki,nM,25852.0,4.587505852749365,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2768,891,9,17,16468.14464156873,15014.47753482499,18119.832274062876,16382.617886080181,19712.437136960027,18478.224793838297,21381.33952421332,20354.333932089092,21183.520290283243,23468.608921156123,24682.265568534403,19463.800559412415,23135.57916716771,15458.69232488657,15650.921248132283,4418.577949,4682.895641999999,12219.476520679993,5257.018948999999,5982.314804999999,7338.672573,8440.457628879576,8460.381186999999,8182.493509755598,8582.907823000001,5530.600020000002,5940.172171000001,2381.8203547924536,1295.0,1389.0,1547.0,1741.0,2791.228813787649,2091.0,2322.0,2297.0,755.419094,835.3659299999999,-348.8029106934856,914.8494860000001,-77.55045793200462,-255.16117257493804,1398.0,-246.309847735549,-237.3789519956335,242.31257968241707,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3768209,Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cncc(C(N)=O)c1,CHEMBL3765422,Ki,nM,15848.93,pKi,,4.8,4.800000052738446,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4712,1183,10,20,20895.468862918908,19599.194532059144,21507.782146273763,21377.294227167386,23325.7673356511,23118.252620753603,25236.45649114007,25000.033099639633,26369.47223185197,26959.71677361747,27856.825627889753,21785.256315839735,24841.047423746964,17791.8464070461,16945.751599566433,7815.961949926402,8752.5812921728,13538.558198079743,8495.8136145056,9068.752069059197,9892.9273955648,10195.546125861325,10890.196345011196,9492.782410140306,10799.207971954913,7143.250251449312,6981.476959505601,2866.7321072998852,2162.0,2404.0,2382.0,2525.0,2870.0480166105363,2769.0,2933.0,2822.0,965.4608279999999,1018.5117079999999,225.53017733507858,1083.0091919999998,208.07431859594763,-49.10125118690568,1774.0,-568.2004780551651,34.32217786076384,233.47310000982048,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
